National Center for Education Statistics,,,,,,,,,,,,,,,,,
Education Finance Peer Tool,,,,,,,,,,,,,,,,,
The file contains (980) records based on your search.,,,,,,,,,,,,,,,,,
NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user.,,,,,,,,,,,,,,,,,
LEAID,NAME,FIPST,MSTATE,FIPST_NAME,GSLO,GSHI,a_type,distlocale,SchoolLevel,LocaleCode,LocaleText,data_type,MSC,MSCText,TypeCode,TypeText,PercentPoverty
0633570,Rosemead Elementary,06,CA,CALIFORNIA,KG,08,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,25.5931198102017
0633660,Ross Elementary,06,CA,CALIFORNIA,KG,08,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,3.71134020618557
0633980,Salinas Union High,06,CA,CALIFORNIA,07,12,1,12,02-Secondary school system only,12,City: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,25.1913910154557
0634230,San Bruno Park Elementary,06,CA,CALIFORNIA,KG,08,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,8.13730196831493
0635070,San Pasqual Valley Unified,06,CA,CALIFORNIA,KG,12,1,41,03-Elementary/secondary school system,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,37.9600420609884
0635850,Santa Ynez Valley Union High,06,CA,CALIFORNIA,09,12,1,32,02-Secondary school system only,32,Town: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,8.66141732283465
0636030,Savanna Elementary,06,CA,CALIFORNIA,KG,06,1,11,01-Elementary school system only,11,City: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,13.0474452554745
0636450,Shandon Joint Unified,06,CA,CALIFORNIA,KG,12,1,42,03-Elementary/secondary school system,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,26.791277258567
0611520,Duarte Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,16.534122433882
0600026,El Tejon Unified,06,CA,CALIFORNIA,KG,12,1,41,03-Elementary/secondary school system,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,13.3938706015891
0612330,Elk Grove Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,16.5191968866774
0612360,Elk Hills Elementary,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,8.10810810810811
0612880,Escondido Union,06,CA,CALIFORNIA,KG,08,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,17.1533168666196
0612930,Esparto Unified,06,CA,CALIFORNIA,KG,12,1,32,03-Elementary/secondary school system,32,Town: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,10.8455882352941
0613470,Fall River Joint Unified,06,CA,CALIFORNIA,KG,12,1,33,03-Elementary/secondary school system,33,Town: Remote,MetroMicro,1,Metropolitan Area,1,Regular School District,15.9383033419023
0613530,Fallbrook Union High,06,CA,CALIFORNIA,09,12,1,21,02-Secondary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,19.7881066302119
0614400,Fremont Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,8.03228946012481
0615600,Gorman Joint,06,CA,CALIFORNIA,KG,12,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,54.5454545454545
0641280,Walnut Valley Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,10.9434885427709
0642210,Westside Elementary,06,CA,CALIFORNIA,KG,12,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,12.9577464788732
0642480,Whittier Union High,06,CA,CALIFORNIA,09,12,1,21,02-Secondary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,15.2129817444219
0643200,Wright Elementary,06,CA,CALIFORNIA,KG,08,1,12,01-Elementary school system only,12,City: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,11.1439114391144
0607170,Camino Union Elementary,06,CA,CALIFORNIA,KG,08,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,11.6613418530351
0604260,Beardsley Elementary,06,CA,CALIFORNIA,KG,08,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,31.021111589832
0604500,Belleview Elementary,06,CA,CALIFORNIA,KG,08,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,2,Micropolitan Area,1,Regular School District,12.962962962963
0604650,Bennett Valley Union Elementary,06,CA,CALIFORNIA,KG,06,1,12,01-Elementary school system only,12,City: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,8.25082508250825
0604740,Berkeley Unified,06,CA,CALIFORNIA,KG,12,1,12,03-Elementary/secondary school system,12,City: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,10.9444044805262
0605220,Black Butte Union Elementary,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,14.9494949494949
0605250,Blake Elementary,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,21.0526315789474
0605520,Bolinas-Stinson Union,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,7.82918149466192
0606000,Bridgeville Elementary,06,CA,CALIFORNIA,KG,08,1,43,01-Elementary school system only,43,Rural: Remote,MetroMicro,2,Micropolitan Area,1,Regular School District,18.5714285714286
0606690,Butteville Union Elementary,06,CA,CALIFORNIA,KG,08,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,0,No Type Code,1,Regular School District,13.2231404958678
0606780,Cabrillo Unified,06,CA,CALIFORNIA,KG,12,1,31,03-Elementary/secondary school system,31,Town: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,6.74183697439511
0600040,Riverdale Joint Unified,06,CA,CALIFORNIA,KG,12,1,31,03-Elementary/secondary school system,31,Town: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,29.2166549047283
0634050,San Antonio Union Elementary,06,CA,CALIFORNIA,KG,08,1,43,01-Elementary school system only,43,Rural: Remote,MetroMicro,1,Metropolitan Area,1,Regular School District,26.0162601626016
0634425,San Gabriel Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,19.1205211726384
0635040,San Pasqual Union Elementary,06,CA,CALIFORNIA,KG,08,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,7.61904761904762
0635110,San Rafael City High,06,CA,CALIFORNIA,09,12,1,13,02-Secondary school system only,13,City: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,9.41774130519734
0635490,Santa Clara Elementary,06,CA,CALIFORNIA,KG,06,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,22.7272727272727
0636210,Seeley Union Elementary,06,CA,CALIFORNIA,KG,08,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,22.7495908346972
0636240,Seiad Elementary,06,CA,CALIFORNIA,KG,08,1,43,01-Elementary school system only,43,Rural: Remote,MetroMicro,0,No Type Code,1,Regular School District,13.8888888888889
0636805,Sierra Unified,06,CA,CALIFORNIA,KG,12,1,42,03-Elementary/secondary school system,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,15.7668418537984
0636840,Simi Valley Unified,06,CA,CALIFORNIA,KG,12,1,22,03-Elementary/secondary school system,22,Suburb: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,7.93258625253684
0611550,Ducor Union Elementary,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,27.0462633451957
0611940,Edison Elementary,06,CA,CALIFORNIA,KG,08,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,24.4491080797482
0612070,El Dorado Union High,06,CA,CALIFORNIA,08,12,1,21,02-Secondary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,7.29825644190711
0612750,Encinitas Union Elementary,06,CA,CALIFORNIA,KG,06,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,7.88357466725172
0600035,Farmersville Unified,06,CA,CALIFORNIA,KG,12,1,22,03-Elementary/secondary school system,22,Suburb: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,34.8484848484849
0613890,Folsom-Cordova Unified,06,CA,CALIFORNIA,KG,12,1,13,03-Elementary/secondary school system,13,City: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,13.1236323851204
0614040,Forks of Salmon Elementary,06,CA,CALIFORNIA,KG,08,1,43,01-Elementary school system only,43,Rural: Remote,MetroMicro,0,No Type Code,1,Regular School District,27.2727272727273
0614070,Fort Bragg Unified,06,CA,CALIFORNIA,KG,12,1,33,03-Elementary/secondary school system,33,Town: Remote,MetroMicro,2,Micropolitan Area,1,Regular School District,20.2416918429003
0614550,Fresno Unified,06,CA,CALIFORNIA,KG,12,1,11,03-Elementary/secondary school system,11,City: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,34.5890567243189
0614700,Fruitvale Elementary,06,CA,CALIFORNIA,KG,08,1,11,01-Elementary school system only,11,City: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,10.3936039360394
0614950,Gateway Unified,06,CA,CALIFORNIA,KG,12,1,22,03-Elementary/secondary school system,22,Suburb: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,22.3210315695865
0615150,Geyserville Unified,06,CA,CALIFORNIA,KG,12,1,41,03-Elementary/secondary school system,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,10.6707317073171
0615450,Gold Trail Union Elementary,06,CA,CALIFORNIA,KG,08,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,6.59971305595409
0615480,Golden Feather Union Elementary,06,CA,CALIFORNIA,KG,08,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,22.3333333333333
0641400,Wasco Union Elementary,06,CA,CALIFORNIA,KG,08,1,32,01-Elementary school system only,32,Town: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,30.226904376013
0631710,Ramona City Unified,06,CA,CALIFORNIA,KG,12,1,31,03-Elementary/secondary school system,31,Town: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,10.1524224278715
0631740,Rancho Santa Fe Elementary,06,CA,CALIFORNIA,KG,08,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,4.0520984081042
0600032,Redondo Beach Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,7.82241014799154
0632710,Rio Bravo-Greeley Union Elementary,06,CA,CALIFORNIA,KG,08,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,18.508655126498
0602450,Amador County Unified,06,CA,CALIFORNIA,KG,12,1,32,03-Elementary/secondary school system,32,Town: Distant,MetroMicro,0,No Type Code,1,Regular School District,13.1632239773188
0602730,Anderson Valley Unified,06,CA,CALIFORNIA,KG,12,1,43,03-Elementary/secondary school system,43,Rural: Remote,MetroMicro,2,Micropolitan Area,1,Regular School District,23.6786469344609
0602820,Antelope Valley Union High,06,CA,CALIFORNIA,07,12,1,21,02-Secondary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,21.5333701047987
0691136,Aromas - San Juan Unified,06,CA,CALIFORNIA,KG,12,1,42,03-Elementary/secondary school system,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,31.741935483871
0603270,Arvin Union,06,CA,CALIFORNIA,KG,08,1,31,01-Elementary school system only,31,Town: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,36.8324687213915
0603420,Atwater Elementary,06,CA,CALIFORNIA,KG,08,1,22,01-Elementary school system only,22,Suburb: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,27.9819106840023
0603480,Auburn Union Elementary,06,CA,CALIFORNIA,KG,08,1,31,01-Elementary school system only,31,Town: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,13.6695144821838
0603630,Bakersfield City,06,CA,CALIFORNIA,KG,08,1,11,01-Elementary school system only,11,City: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,36.9810560257961
0604560,Belridge Elementary,06,CA,CALIFORNIA,KG,08,1,43,01-Elementary school system only,43,Rural: Remote,MetroMicro,1,Metropolitan Area,1,Regular School District,22.7848101265823
0604950,Big Pine Unified,06,CA,CALIFORNIA,KG,12,1,43,03-Elementary/secondary school system,43,Rural: Remote,MetroMicro,0,No Type Code,1,Regular School District,6.27306273062731
0605010,Big Valley Joint Unified,06,CA,CALIFORNIA,KG,12,1,43,03-Elementary/secondary school system,43,Rural: Remote,MetroMicro,2,Micropolitan Area,1,Regular School District,26.3322884012539
0605240,Black Oak Mine Unified,06,CA,CALIFORNIA,KG,12,1,42,03-Elementary/secondary school system,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,8.28729281767956
0605280,Blochman Union Elementary,06,CA,CALIFORNIA,KG,12,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,15.1260504201681
0605730,Bradley Union Elementary,06,CA,CALIFORNIA,KG,12,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,30.2325581395349
0606330,Buellton Union Elementary,06,CA,CALIFORNIA,KG,08,1,32,01-Elementary school system only,32,Town: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,20.8931419457735
0606480,Burlingame Elementary,06,CA,CALIFORNIA,KG,08,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,5.58269364968597
0606510,Burnt Ranch Elementary,06,CA,CALIFORNIA,KG,08,1,43,01-Elementary school system only,43,Rural: Remote,MetroMicro,0,No Type Code,1,Regular School District,34.8484848484849
0606810,Cajon Valley Union,06,CA,CALIFORNIA,KG,08,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,16.6140350877193
0633110,River Delta Joint Unified,06,CA,CALIFORNIA,KG,12,1,31,03-Elementary/secondary school system,31,Town: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,17.3872180451128
0633630,Roseville Joint Union High,06,CA,CALIFORNIA,09,12,1,12,02-Secondary school system only,12,City: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,8.14314652261985
0600006,Ross Valley Elementary,06,CA,CALIFORNIA,KG,08,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,5.29753265602322
0634080,San Ardo Union Elementary,06,CA,CALIFORNIA,KG,08,1,43,06-Nonoperating school system,43,Rural: Remote,MetroMicro,1,Metropolitan Area,1,Regular School District,32.520325203252
0634680,San Leandro Unified,06,CA,CALIFORNIA,KG,12,1,13,03-Elementary/secondary school system,13,City: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,12.720540187323
0635010,San Miguel Joint Union,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,12.3893805309735
0635130,San Ramon Valley Unified,06,CA,CALIFORNIA,KG,12,1,13,03-Elementary/secondary school system,13,City: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,3.887861466039
0635250,Sanger Unified,06,CA,CALIFORNIA,KG,12,1,31,03-Elementary/secondary school system,31,Town: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,23.5410240592227
0635310,Santa Ana Unified,06,CA,CALIFORNIA,KG,12,1,11,03-Elementary/secondary school system,11,City: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,21.0494998552636
0636100,Scotia Union Elementary,06,CA,CALIFORNIA,KG,08,1,33,01-Elementary school system only,33,Town: Remote,MetroMicro,2,Micropolitan Area,1,Regular School District,15.8139534883721
0636420,Shaffer Union Elementary,06,CA,CALIFORNIA,KG,08,1,43,01-Elementary school system only,43,Rural: Remote,MetroMicro,2,Micropolitan Area,1,Regular School District,10.3365384615385
0636670,Shoreline Unified,06,CA,CALIFORNIA,KG,12,1,42,03-Elementary/secondary school system,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,8.30830830830831
0611820,East Side Union High,06,CA,CALIFORNIA,KG,12,1,11,02-Secondary school system only,11,City: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,13.8375018499334
0614430,Fremont Union High,06,CA,CALIFORNIA,09,12,1,13,02-Secondary school system only,13,City: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,5.81834841369832
0614730,Fullerton Elementary,06,CA,CALIFORNIA,KG,08,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,12.4063169164882
